"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDY14","OUT019",2260.25941029459
"DRK37","OUT017",3083.76748519575
"FDO25","OUT017",3396.94609237479
"FDL57","OUT046",4131.09086575241
"NCK29","OUT018",1647.61986172235
"FDK46","OUT027",5547.37608542095
"NCB43","OUT010",1031.4298933805
"DRE01","OUT027",5209.3619116475
"FDC46","OUT018",2651.81215427286
"FDQ23","OUT045",1626.880940883
"FDX38","OUT049",981.64653876564
"FDG60","OUT018",3440.04915839245
"FDW55","OUT017",4049.27913620087
"FDP39","OUT013",880.393637842098
"FDB20","OUT018",1020.02882710889
"FDV21","OUT017",2076.08387573766
"FDZ02","OUT013",1633.89335688431
"FDP19","OUT027",3482.82873543988
"FDA38","OUT035",3973.81769767612
"FDH22","OUT045",1938.24237121154
"DRM11","OUT045",4035.14074271826
"FDO12","OUT027",4546.24519478995
"FDT14","OUT049",2040.68257697458
"FDW34","OUT010",1950.07260779008
"FDG04","OUT027",4453.02560866702
"FDW59","OUT018",1109.08928706708
"FDR33","OUT018",1469.10214119252
"FDP32","OUT013",2081.96944266879
"FDL13","OUT027",5162.9089440488
"FDD22","OUT013",1831.18741070121
"FDV40","OUT027",2637.4910708107
"NCD55","OUT046",706.32135493279
"FDQ20","OUT010",-1154.8243553818
"FDD28","OUT045",906.568835859121
"FDC39","OUT045",3225.62079526826
"NCR17","OUT049",1950.5036061108
"DRO35","OUT018",1563.50018655962
"FDF40","OUT049",4075.63883637363
"FDR31","OUT018",2088.96494496882
"NCQ41","OUT017",3193.65918128179
"FDP38","OUT046",854.676849981439
"NCU54","OUT027",4725.69413402668
"FDG22","OUT018",371.03764058602
"DRK59","OUT013",3701.1925107657
"FDC37","OUT046",1712.63383832381
"NCO42","OUT013",2356.79615061823
"NCT42","OUT017",2494.7013149011
"FDX27","OUT035",1685.0249799895
"FDV40","OUT018",946.564518600849
"FDT45","OUT027",2360.31052636049
"FDS47","OUT019",-498.038596627036
"FDR45","OUT035",3898.23036163552
"FDB03","OUT045",3738.37301277245
"FDO49","OUT035",1073.19178311028
"FDU60","OUT027",4152.77891978291
"FDB26","OUT018",636.691616395037
"FDB46","OUT017",3501.86853309733
"FDQ37","OUT019",1207.71087406907
"FDN03","OUT017",4089.98585381454
"NCX30","OUT045",3840.91460672303
"FDK32","OUT019",612.948349630762
"DRM47","OUT013",3068.88297115311
"NCO02","OUT046",1091.96661130407
"FDP04","OUT013",1102.64076036254
"NCO43","OUT049",1691.22887634868
"FDD59","OUT013",1376.02341558079
"FDQ10","OUT017",2842.97945647065
"FDW45","OUT035",2518.04370662245
"NCK30","OUT049",4091.06242610074
"FDU31","OUT018",3170.44885604662
"NCQ17","OUT019",535.946287417571
"FDN01","OUT017",2905.34110783163
"FDZ19","OUT049",2883.02796828267
"DRG37","OUT017",2583.2895970115
"FDE32","OUT045",607.368372898582
"FDO34","OUT049",2776.5701144422
"FDM04","OUT019",-990.626200242021
"FDZ25","OUT049",2859.42767473797
"FDU08","OUT049",1699.92396541873
"NCW30","OUT045",3997.76208780396
"NCM18","OUT013",1015.24169659545
"FDS22","OUT035",907.537339427456
"NCH18","OUT017",3940.11430071699
"FDC23","OUT013",2879.33446197125
"FDY46","OUT013",2994.92599554939
"NCU06","OUT046",3602.28441864459
"FDX57","OUT045",1555.21411561616
"FDX36","OUT027",5011.58248892287
"FDL16","OUT045",706.314741543053
"FDT16","OUT010",2251.85005235876
"FDN16","OUT018",1397.2503677599
"FDC03","OUT046",3168.36555071177
"DRF60","OUT013",3771.15182603277
"FDS27","OUT027",4610.09781340843
"FDP33","OUT010",2111.00005732394
"FDJ36","OUT018",1354.34290955797
"NCR42","OUT013",576.50911622341
"FDV14","OUT017",1503.91651465932
"NCP42","OUT035",3231.60445756273
"FDB50","OUT027",2713.92862738887
"NCC30","OUT027",4251.61199728887
"FDA23","OUT018",1344.64785972182
"FDW16","OUT017",1606.82758866299
"FDQ52","OUT010",1989.33074949375
"FDB58","OUT049",2442.9765037942
"NCP29","OUT049",1132.70505009476
"NCM05","OUT045",4070.52841283149
"FDO25","OUT013",3343.00506481059
"NCM54","OUT046",2021.93119520436
"NCL54","OUT046",2745.98909591254
"FDL39","OUT010",1041.63713286126
"FDF53","OUT018",2620.78664431551
"NCQ42","OUT035",2158.16518119721
"FDF58","OUT013",1076.33709421512
"FDZ04","OUT035",1200.47484134757
"FDE26","OUT019",389.241404017899
"FDS60","OUT017",2964.0297975161
"FDV58","OUT017",3222.38638666956
"FDM04","OUT045",844.712751649609
"FDE08","OUT035",2502.45885020475
"NCB43","OUT049",3035.35257587605
"FDU11","OUT010",31.7239880050073
"FDF22","OUT019",1459.99474781387
"FDE24","OUT013",2289.54147859792
"DRJ49","OUT046",2083.19769408645
"NCQ53","OUT035",3841.43964572874
"NCL41","OUT013",628.797061427687
"FDR22","OUT013",1844.96589206244
"FDH04","OUT035",1668.1535898798
"DRH15","OUT045",663.97168864015
"FDY40","OUT049",951.626722001405
"NCI17","OUT035",1673.39750029937
"NCC18","OUT013",2751.21586796446
"FDY28","OUT027",4805.55095703702
"FDB45","OUT027",3129.97293813627
"NCL30","OUT018",1719.25905328726
"FDM10","OUT017",3452.67978358944
"FDH22","OUT027",3463.97663847753
"NCZ53","OUT017",3106.37068390893
"NCI18","OUT013",3526.76606882172
"FDH14","OUT027",3767.40968940747
"FDR36","OUT027",2214.9161013557
"FDW01","OUT045",2365.48017854408
"FDK02","OUT027",3343.45433266307
"FDJ02","OUT018",2119.47168348622
"FDU55","OUT013",4138.61716244076
"NCV18","OUT027",2782.82350049121
"FDH14","OUT018",1986.96493444168
"FDZ37","OUT045",1413.33460160469
"FDX49","OUT049",3784.80412405957
"NCD43","OUT046",1669.23352114958
"FDZ07","OUT013",1087.05093368525
"FDK43","OUT035",2167.23587452237
"FDR32","OUT018",3373.48838475988
"FDT39","OUT013",2518.22801733485
"NCV54","OUT017",1998.70402072579
"FDF38","OUT018",479.440844972944
"FDV60","OUT046",3168.23401298109
"FDH44","OUT027",3828.7859518265
"FDS21","OUT046",1069.68131364891
"NCL41","OUT045",542.515474807619
"FDM46","OUT017",1587.63793365907
"FDU27","OUT045",804.160681970699
"NCJ54","OUT017",3749.46411299088
"DRG51","OUT018",2373.25543370244
"NCA29","OUT019",813.516397612095
"FDR47","OUT045",3031.25323008425
"NCL19","OUT027",3712.20216442849
"DRG01","OUT049",1329.10733118588
"FDG10","OUT046",1021.59453275737
"NCV05","OUT049",2521.92587549523
"NCH18","OUT019",1929.60722648933
"FDV14","OUT018",1127.29542851949
"DRJ23","OUT035",3152.12769873039
"DRJ11","OUT046",2961.5336296835
"FDZ03","OUT017",3098.89994071963
"FDI27","OUT010",-1058.95473968065
"FDJ14","OUT018",1080.18558618407
"FDU32","OUT017",2037.41182509624
"FDD47","OUT027",4197.58168288506
"DRF36","OUT035",3157.73725546084
"FDM21","OUT046",4068.38855738371
"FDV10","OUT018",490.416369838425
"FDH60","OUT018",2845.12495621423
"FDX47","OUT010",665.736860633551
"FDT19","OUT019",905.826104690751
"FDO11","OUT045",3942.56860342973
"FDH24","OUT027",3977.29954400458
"FDL02","OUT018",1468.04048270686
"FDB02","OUT049",2941.85977309961
"FDA43","OUT046",3123.1071030261
"FDG52","OUT045",725.376328119846
"DRC12","OUT013",3029.03479773049
"FDY37","OUT018",2043.52177869632
"NCU18","OUT045",2189.93174267613
"FDU09","OUT035",1113.37673252639
"DRJ25","OUT027",2243.34406149574
"DRE12","OUT018",1504.98906532145
"DRL47","OUT017",2078.03375748966
"DRK01","OUT046",1529.90971884275
"FDC22","OUT019",1156.87095828793
"FDG44","OUT013",918.094561032106
"FDW04","OUT035",2249.12169763316
"FDK09","OUT049",3678.40418841577
"NCN43","OUT035",2072.98625071623
"FDG04","OUT049",3085.03610449491
"FDH32","OUT010",-363.830926091309
"DRI47","OUT017",2427.1218655327
"DRE15","OUT013",1265.9076138433
"FDY11","OUT035",1302.71771506476
"FDO60","OUT049",855.451087384852
"FDQ20","OUT018",442.786441321221
"FDO57","OUT027",4011.15513443257
"FDT14","OUT019",39.8722952264437
"FDA57","OUT049",791.518222081575
"DRN35","OUT017",704.686102974635
"FDJ03","OUT046",901.462230948734
"FDX28","OUT017",1705.93346626903
"DRE25","OUT045",1387.32131306734
"FDR09","OUT046",4095.31022538882
"FDB23","OUT035",3757.05882479201
"FDO08","OUT045",2604.54068054556
"FDQ23","OUT049",1728.82151323215
"FDW04","OUT013",2137.03821671913
"DRK13","OUT010",1219.67908236348
"NCL17","OUT027",3702.60787442183
"FDY21","OUT035",3207.51494791974
"FDJ38","OUT027",4493.2448626142
"FDA37","OUT019",155.941130849776
"FDV43","OUT013",793.425496255461
"FDL36","OUT046",1477.28435880669
"FDD53","OUT045",645.24202278923
"FDZ19","OUT010",918.530394338614
"FDV21","OUT045",1917.29951460241
"NCL54","OUT018",2456.69801215155
"DRI47","OUT027",3753.63292731209
"DRG03","OUT049",2578.71670643026
"FDG21","OUT013",2458.71329309665
"FDW03","OUT018",1449.74839717524
"NCI55","OUT046",1927.18908149529
"DRC36","OUT019",929.040721316013
"FDH22","OUT017",2126.40537561127
"FDV20","OUT045",2020.12170544769
"NCU41","OUT027",4491.01954222841
"FDN46","OUT027",3134.66066903971
"FDK50","OUT045",2531.4168993666
"NCA05","OUT027",3798.51862139165
"DRH01","OUT018",2459.23066427929
"FDT08","OUT018",2127.01997148606
"FDM08","OUT018",3303.92947710235
"FDZ07","OUT035",1186.76911020387
"FDS22","OUT017",917.51081823164
"FDV35","OUT027",3945.02289903006
"FDI28","OUT010",-603.37212569057
"FDW58","OUT027",3178.28989747462
"FDT52","OUT045",3838.19418033094
"FDY34","OUT046",2676.7528962579
"FDR10","OUT046",2584.88470797622
"FDK57","OUT017",2014.33597106074
"FDR02","OUT027",3211.04506181519
"FDX49","OUT046",3721.85471032871
"FDQ20","OUT046",719.583258224626
"DRK23","OUT045",3885.14848531499
"NCW06","OUT046",3033.05886625275
"FDR31","OUT017",2496.48597200238
"NCE43","OUT013",2692.26365032034
"DRO59","OUT027",2684.515816047
"FDN09","OUT049",3946.63488456673
"FDR11","OUT046",2612.28931257687
"FDO57","OUT013",2604.2231766074
"NCX18","OUT017",3213.36502487458
"FDB05","OUT018",3630.03903848065
"FDQ08","OUT018",780.109695525024
"NCG43","OUT035",1626.29698793071
"FDJ56","OUT013",1644.42847646803
"FDA13","OUT010",-1270.83208888608
"FDO56","OUT017",2006.36171438896
"FDB37","OUT018",3551.58635204041
"FDZ02","OUT018",1323.68769424507
"FDQ24","OUT046",3936.68361237812
"FDM16","OUT013",1285.84585972847
"FDU35","OUT049",1694.01025953213
"FDT35","OUT035",2879.17626804971
"NCX30","OUT049",3975.30199510447
"FDG04","OUT017",3089.46830976177
"FDI12","OUT035",1559.34310915257
"FDE35","OUT035",1180.1385818198
"NCP14","OUT027",3109.40388548875
"NCY53","OUT045",1677.17771810473
"FDP49","OUT017",1068.28548870752
"FDQ04","OUT017",817.303602228308
"FDM39","OUT035",3001.00752058247
"FDO58","OUT019",708.365760359133
"FDC56","OUT017",1997.93497858965
"NCQ54","OUT046",2668.22038109554
"FDV10","OUT027",2210.64039181056
"NCK17","OUT046",684.738228093757
"NCF55","OUT027",2067.49479795478
"FDV33","OUT013",4157.931151331
"NCH29","OUT019",-361.861222588077
"FDA37","OUT027",3480.74744330431
"FDH46","OUT018",1393.29760719829
"FDS25","OUT035",1927.08646847782
"FDH04","OUT027",2938.19271030266
"FDX52","OUT046",3089.89783967012
"NCD42","OUT017",733.234396499767
"FDW47","OUT017",2054.40256193751
"FDL25","OUT027",2973.02318595249
"NCJ06","OUT010",15.1610847001761
"FDY09","OUT013",2804.06769881946
"FDS40","OUT046",662.735203860446
"FDH41","OUT017",3488.93130697032
"FDG38","OUT035",1548.65611448188
"FDU03","OUT027",4362.61295598026
"FDV20","OUT046",2090.00487485141
"DRB13","OUT045",3001.8198458051
"NCQ30","OUT013",1929.0087401684
"NCH06","OUT013",3861.50102688346
"FDU50","OUT018",1567.01425020301
"NCO42","OUT019",425.179546514338
"FDW09","OUT018",1058.37589557121
"FDH04","OUT013",1534.43250222012
"FDC21","OUT045",1712.66734030473
"FDL21","OUT049",838.076791669417
"FDM46","OUT010",-419.748188088154
"FDT22","OUT019",-909.827181222072
"FDB28","OUT035",3294.23992612134
"FDI12","OUT018",1172.53359664472
"FDA28","OUT045",1986.62450706909
"FDF59","OUT013",2058.9964436583
"FDM45","OUT027",3423.68079397765
"FDQ56","OUT017",1442.70832164001
"FDR46","OUT049",2417.49759455184
"FDT01","OUT013",3393.22580802538
"FDD16","OUT027",2676.68430658681
"NCU30","OUT010",673.218832525867
"FDM40","OUT010",381.484730998637
"FDI56","OUT035",1639.75454403938
"NCS30","OUT013",2028.05034126448
"FDU08","OUT017",1702.79133379648
"FDX51","OUT027",4602.24499153447
"FDA43","OUT045",3071.76279266626
"FDX59","OUT010",-1285.81480619147
"FDC37","OUT018",1421.92856601263
"FDP58","OUT013",3465.3463870332
"NCY42","OUT035",2414.46561922871
"FDF21","OUT018",2782.75352787726
"FDU10","OUT027",2146.88993561705
"DRL47","OUT018",1692.14024686588
"FDA58","OUT018",3455.66058951343
"FDJ22","OUT049",3157.20286293182
"FDK50","OUT046",2578.11022245759
"FDO38","OUT035",1415.95694496054
"DRF60","OUT035",3900.23192226837
"NCZ42","OUT019",1824.3814342769
"FDD35","OUT049",1994.28948017346
"FDL25","OUT045",1462.74641549514
"FDJ16","OUT013",972.355085542805
"DRK59","OUT049",3772.45919013075
"FDI50","OUT046",3691.18791825804
"NCB19","OUT045",1315.38027304661
"DRI37","OUT035",1109.1153896309
"FDA14","OUT027",3824.70005148758
"FDC08","OUT018",3348.10684072999
"FDS45","OUT046",1724.207647122
"FDI21","OUT049",1181.71244790328
"DRJ47","OUT035",2904.65706004651
"DRE37","OUT027",4424.62357961797
"FDT55","OUT018",2298.54730714293
"NCG42","OUT027",3481.30295542883
"FDA31","OUT049",2822.9023559657
"NCW42","OUT046",3486.94604422648
"FDF50","OUT017",3188.16267536835
"FDK56","OUT049",3059.46567410527
"FDX10","OUT035",804.374743902045
"NCK07","OUT027",4035.47561817776
"FDZ49","OUT017",3622.63518323916
"FDR33","OUT013",1771.5701763644
"FDO44","OUT018",1496.28000267069
"FDA20","OUT046",2984.31161911384
"NCL30","OUT045",1952.46055925022
"FDI05","OUT019",-660.760918222083
"FDQ12","OUT018",3325.81826078374
"FDH47","OUT017",1660.45725488623
"FDH34","OUT018",2681.84223589114
"FDF29","OUT046",2141.53751222932
"FDG40","OUT018",325.126820419242
"NCE18","OUT017",4007.13656331504
"FDP21","OUT010",1167.31733118339
"FDY50","OUT013",1450.27700293242
"FDB36","OUT049",2189.98896140008
"NCZ29","OUT049",2092.74068762992
"FDU20","OUT018",1672.62710780276
"FDO56","OUT013",1956.94953287931
"FDW31","OUT049",3285.50770831073
"DRH59","OUT013",1238.62091135655
"NCB30","OUT017",3221.76876952831
"FDK43","OUT027",3497.54919971124
"FDW43","OUT045",3608.99397898401
"NCL19","OUT017",2353.25694854371
"FDJ27","OUT046",1650.22002798791
"FDC45","OUT046",2711.3656337172
"FDY40","OUT035",1034.61722671457
"NCM41","OUT035",1601.89138523065
"NCK18","OUT019",730.676972911984
"FDP37","OUT049",2149.12677093312
"FDA27","OUT027",5519.89069821476
"NCX30","OUT035",4020.7336200229
"FDR09","OUT017",4136.36944330569
"FDG08","OUT027",4224.47623383601
"NCU30","OUT013",2640.47860384514
"FDB16","OUT017",1527.52448445815
"FDM16","OUT017",1350.72488422336
"FDC48","OUT013",1355.39412885698
"NCF18","OUT046",2998.85510560255
"FDU46","OUT018",1168.77114746581
"FDH41","OUT018",3099.96191710034
"NCN42","OUT010",438.744146824127
"FDU49","OUT046",1471.96096139382
"FDB20","OUT027",2734.04512835092
"FDG50","OUT019",-436.153435493087
"FDW20","OUT045",1901.06060009005
"NCO55","OUT049",1809.70365681643
"FDX48","OUT046",2523.52868671157
"FDU48","OUT046",2116.02219039097
"FDR48","OUT019",514.046808433953
"FDK27","OUT013",2004.77854843006
"FDT35","OUT013",2722.28869668023
"FDN12","OUT049",1843.08576791883
"NCE31","OUT019",-1339.29423739995
"FDL21","OUT017",854.868576778588
"FDV56","OUT017",1866.4370610104
"FDR16","OUT017",3516.41317264841
"NCP41","OUT049",1822.75769691433
"FDJ27","OUT013",1694.4509587682
"FDA07","OUT017",2105.75070454655
"FDK55","OUT049",1544.42734604634
"FDM33","OUT049",3568.71853671695
"FDY46","OUT046",2983.15393272607
"FDD36","OUT046",1893.25140688126
"FDB12","OUT027",3104.67833601861
"FDF28","OUT019",153.25738724481
"NCE07","OUT019",400.480719327446
"FDW50","OUT027",4088.80277542841
"NCW18","OUT017",3806.18817605573
"NCJ17","OUT019",-571.244181132191
"DRZ24","OUT010",0.768566801621516
"FDS07","OUT035",1979.98698711553
"NCW05","OUT010",-219.493591690972
"FDZ22","OUT018",1064.23662955818
"FDK02","OUT046",1877.36515277862
"FDZ45","OUT027",4565.60911126935
"FDL25","OUT046",1506.39148780348
"FDS08","OUT045",2749.89410321398
"NCZ42","OUT027",5145.15490144866
"FDX57","OUT035",1736.58818013369
"FDF21","OUT046",3073.48144861764
"FDJ56","OUT018",1283.09943745661
"FDX10","OUT013",686.119311595292
"DRG48","OUT035",2460.28755083184
"DRN37","OUT046",2652.09787808582
"NCY41","OUT018",305.341462421279
"FDN28","OUT045",1639.28408103852
"FDE34","OUT045",2817.907414844
"FDR10","OUT045",2566.01113497374
"FDC32","OUT017",1594.82292055236
"DRG13","OUT046",2619.30188257155
"FDP59","OUT049",1821.46947865922
"NCT53","OUT010",739.924278051397
"FDL57","OUT027",5529.6791605893
"FDN32","OUT010",1083.3827643607
"FDK09","OUT018",3296.88524986171
"FDA52","OUT010",965.47944740463
"FDC57","OUT049",3213.54107995573
"FDI09","OUT035",3944.49874982878
"NCB07","OUT046",3124.33465238911
"FDP26","OUT035",1784.82016066911
"FDP40","OUT027",3277.59061102273
"FDL15","OUT013",2468.14752306437
"FDV07","OUT046",1802.76931906211
"FDS03","OUT017",1183.24891741654
"FDE50","OUT049",3098.08334870822
"FDQ15","OUT017",1425.81497296109
"FDQ33","OUT010",506.606949441016
"FDT22","OUT013",983.71679752624
"DRO35","OUT035",1998.14931222302
"FDJ41","OUT049",4213.21644880478
"FDQ27","OUT035",1870.16487293383
"FDC26","OUT017",1878.48887982734
"NCF43","OUT027",3720.00804735638
"NCR50","OUT035",2580.36053096621
"FDE39","OUT018",1642.03737156661
"FDN49","OUT027",2177.26443828037
"DRG11","OUT035",1834.44825833678
"NCA18","OUT049",1938.71776308736
"FDM36","OUT018",2498.16858206306
"FDW32","OUT017",1521.27565439552
"NCQ18","OUT010",-354.796200809252
"FDX14","OUT027",2701.76638401913
"FDD46","OUT017",2520.69100918055
"FDI34","OUT019",1790.75518396561
"NCJ17","OUT035",1473.47634641883
"FDB52","OUT035",4203.11162697985
"FDV55","OUT018",2036.70533961306
"FDC57","OUT046",3102.67950319755
"FDB29","OUT046",1883.68309669948
"NCO43","OUT035",1725.85275290468
"FDG44","OUT045",825.597386527517
"FDJ34","OUT045",1980.1877824515
"FDH40","OUT049",1455.80910773987
"NCD07","OUT027",3212.71172135659
"FDB41","OUT017",910.745448777045
"FDH47","OUT018",1278.11039790077
"DRK37","OUT035",3137.16885240339
"FDM25","OUT019",968.621240017414
"NCX06","OUT045",2830.16710342289
"NCS05","OUT017",2197.43040084871
"FDS39","OUT045",2240.76789724537
"FDC47","OUT027",5004.23140757842
"FDG20","OUT013",2901.72949216473
"DRL23","OUT017",1790.73521137833
"FDY33","OUT013",2588.11632593819
"NCH18","OUT045",3759.61108175287
"FDX47","OUT035",2680.15108728085
"NCB06","OUT045",2456.70243838004
"FDP36","OUT049",966.587462445181
"FDW44","OUT018",2517.55820026445
"NCU41","OUT018",2749.19173365305
"NCS17","OUT046",1525.7581561487
"FDD46","OUT035",2611.28594875402
"FDE45","OUT017",2941.27483503384
"FDI09","OUT017",3895.63351897276
"NCJ54","OUT010",1775.64205148051
"NCA29","OUT018",2449.27512880333
"NCN41","OUT027",3380.62004574726
"FDY34","OUT035",2811.42377893904
"NCG55","OUT035",1975.09810215061
"DRM49","OUT046",765.140238266291
"NCB42","OUT049",1924.80018549844
"FDE58","OUT045",1802.50465851873
"DRJ25","OUT013",845.651704870097
"FDS47","OUT010",-501.351285077556
"FDY21","OUT049",3216.11117596465
"NCI54","OUT013",1788.14861979136
"FDO24","OUT017",2602.59206026387
"FDY43","OUT035",2837.44417512359
"FDF35","OUT018",1408.21068807799
"NCP29","OUT019",-880.008755249168
"FDN28","OUT027",3120.06526981546
"FDJ50","OUT018",601.878100134079
"FDQ14","OUT027",3870.70015451612
"FDC37","OUT035",1873.57194143835
"FDN08","OUT046",1941.29864318541
"FDD04","OUT035",2422.10033320166
"FDW34","OUT018",3559.33368985113
"FDP04","OUT017",1187.63441592299
"NCG07","OUT017",3064.96393950341
"NCN14","OUT018",2622.65065693315
"FDJ16","OUT045",895.30174782943
"NCM42","OUT045",1664.4470619819
"NCF19","OUT046",828.371041794454
"FDY21","OUT018",2822.19400772481
"FDY19","OUT035",2007.03670357374
"FDV09","OUT045",2347.54693122613
"FDA28","OUT013",2073.98363484732
"FDC38","OUT018",1824.16929953495
"FDL28","OUT045",3605.28466663503
"NCH43","OUT049",3493.31475286589
"NCN53","OUT045",521.390263678711
"NCW05","OUT017",1789.70059724377
"NCO30","OUT018",2662.84146693283
"FDT04","OUT019",-1260.97919919282
"FDB27","OUT018",2851.39038363788
"NCK07","OUT013",2661.03878775382
"NCA53","OUT013",838.252364550701
"FDB33","OUT018",2299.02293522075
"FDU37","OUT017",1422.54529077338
"FDR13","OUT035",2021.08789158079
"FDE45","OUT049",2943.05441992333
"FDV37","OUT017",3243.24901773415
"FDX44","OUT019",-429.784790730432
"NCL06","OUT017",4185.54002412647
"FDJ28","OUT045",2973.66685405692
"FDX55","OUT049",3554.92298452384
"NCK17","OUT018",400.208789225244
"FDH52","OUT035",1213.03264239258
"FDN13","OUT027",3050.96925156829
"FDK44","OUT018",2455.26796297676
"FDU16","OUT046",1372.09207343042
"FDZ07","OUT017",1136.39808289897
"NCN06","OUT027",4039.09434671901
